Job ID,Job Title,Job Role,Job Level,Domain,Tech Stack,Skills,Required Skills,Experience (Years),Education,Certifications,Certifications Count,Projects Count,Salary (USD/Year),Employment Type,Work Mode,Company Name,Company Size,City,Country,Date Posted,Job Description
JOB09395,Systems Engineer (Go/Kubernetes),Software Engineer,Senior,Real Estate,Go/Kubernetes,Distributed Systems | Docker | Kubernetes | gRPC | Load Balancing | System Design | Design Patterns,Data Structures & Algorithms | System Design | OOP | Git | Debugging,9,B.Sc. Computer Science,AWS Certified Developer – Associate | Certified Kubernetes Application Developer | Oracle Java SE Certified,3,2,118000,Full-Time,Hybrid,Salesforce,Large (1001–5000),Cape Town,South Africa,2025-03-04,"At Salesforce (Large (1001–5000)), our Real Estate team is growing fast. We need a Systems Engineer (Go/Kubernetes) who thrives with Distributed Systems, Docker, and Kubernetes. You'll design and ship scalable backend services in a collaborative, fast-paced environment. 9+ years exp · B.Sc. Computer Science · Full-Time · Hybrid."
JOB09396,Sr. Blockchain Developer – Rust/Solana,Blockchain Developer,Senior,Gaming,Rust/Solana,Web3.js | Gas Optimization | Security Audits | Ethers.js | Layer 2 Scaling | DeFi Protocols | Smart Contracts | Hardhat/Truffle | Solidity,Solidity | Smart Contract Security | Web3.js/Ethers.js | Consensus Mechanisms | Testing (Hardhat/Truffle),9,M.Sc. Cryptography,ConsenSys Blockchain Developer Certification | Chainlink Certified Developer | Solidity Developer Certification,3,20,176000,Contract,Hybrid,Netflix,Enterprise (5000+),Zurich,Switzerland,2025-03-02,"Shape the future of Gaming at Netflix. As a Sr. Blockchain Developer – Rust/Solana you will design and audit secure smart contracts with hands-on mastery of Web3.js and Gas Optimization. We value deep knowledge of Security Audits and a pragmatic, ownership-driven mindset. 9 years' experience required. M.Sc. Cryptography preferred. Contract | Hybrid."
JOB09397,SDET (Selenium/Java),QA / Test Automation Engineer,Senior,Automotive,Selenium/Java,BDD/Cucumber | API Testing | Regression Testing | Mock Servers | Jenkins | Postman | Continuous Testing | Test Planning,Test Automation Frameworks | API Testing | CI/CD | SQL | Bug Tracking,7,B.Sc. Computer Science,None,0,4,105000,Full-Time,Remote,Uber,Large (1001–5000),Munich,Germany,2024-02-28,"We're looking for a SDET (Selenium/Java) at Uber to power our Automotive platform. Day-to-day, you'll integrate automated tests into CI/CD pipelines with deep expertise in BDD/Cucumber and API Testing. You bring 7+ years, strong Regression Testing skills, and a B.Sc. Computer Science (or equivalent). Full-Time | Remote | Large (1001–5000)."
JOB09398,Lead Security Engineer,Cybersecurity Analyst,Lead,Real Estate,IBM QRadar,IBM QRadar | Threat Hunting | Burp Suite | Metasploit | Zero Trust | IAM | NIST CSF | Kali Linux,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,11,B.Sc. Software Engineering,AWS Security Specialty | CEH (Certified Ethical Hacker),2,20,169500,Full-Time,On-Site,Shopify,Small (51–200),Melbourne,Australia,2024-06-11,"Shape the future of Real Estate at Shopify. As a Lead Security Engineer you will conduct vulnerability assessments and adversarial simulations with hands-on mastery of IBM QRadar and Threat Hunting. We value deep knowledge of Burp Suite and a pragmatic, ownership-driven mindset. 11 years' experience required. B.Sc. Software Engineering preferred. Full-Time | On-Site."
JOB09399,Interaction Designer,UI/UX Designer,Mid-Level,Retail,Sketch/InVision,Wireframing | Accessibility (WCAG) | Usability Testing | Prototyping | Design Systems | Journey Mapping | Design Tokens | Visual Design,Figma | User Research | Wireframing/Prototyping | Design Systems | Usability Testing,3,B.Sc. Human-Computer Interaction,Nielsen Norman Group UX Certification | Certified Usability Analyst,2,25,86000,Full-Time,Hybrid,IBM,Small (51–200),Tel Aviv,Israel,2025-01-18,"We're looking for a Interaction Designer at IBM to power our Retail platform. Day-to-day, you'll translate user research into intuitive interfaces with deep expertise in Wireframing and Accessibility (WCAG). You bring 3+ years, strong Usability Testing skills, and a B.Sc. Human-Computer Interaction (or equivalent). Full-Time | Hybrid | Small (51–200)."
JOB09400,Sr. Deep Learning Engineer – Feature Store/Feast,Machine Learning Engineer,Senior,AgriTech,Feature Store/Feast,Feature Stores | TorchServe | Airflow | Azure | Ray | Scikit-learn | LangChain | Vector DBs,Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,8,M.Sc. Artificial Intelligence,Kubeflow Practitioner | Deep Learning Specialization (Coursera) | Google Professional ML Engineer,3,0,137000,Part-Time,Hybrid,Atlassian,Mid-size (201–1000),Bangalore,India,2024-05-16,"We're looking for a Sr. Deep Learning Engineer – Feature Store/Feast at Atlassian to power our AgriTech platform. Day-to-day, you'll implement feature engineering, data validation, and drift detection with deep expertise in Feature Stores and TorchServe. You bring 8+ years, strong Airflow skills, and a M.Sc. Artificial Intelligence (or equivalent). Part-Time | Hybrid | Mid-size (201–1000)."
JOB09401,Lead Production Engineer,Site Reliability Engineer (SRE),Lead,Telecom,AWS/Chaos Engineering,Runbooks | PagerDuty | Chaos Engineering | On-Call Response | Observability | Autoscaling | SLOs/SLIs | Incident Postmortems | Distributed Tracing,Linux | Kubernetes | Monitoring/Observability | Incident Response | Scripting (Python/Go),11,B.Eng. Software Engineering,AWS Certified DevOps Engineer | Google Cloud Professional SRE,2,28,254000,Full-Time,Remote,N26,Mid-size (201–1000),San Francisco,USA,2024-11-19,"At N26 (Mid-size (201–1000)), our Telecom team is growing fast. We need a Lead Production Engineer who thrives with Runbooks, PagerDuty, and Chaos Engineering. You'll design capacity planning and autoscaling strategies in a collaborative, fast-paced environment. 11+ years exp · B.Eng. Software Engineering · Full-Time · Remote."
JOB09402,"NLP Engineer, Gaming Team",AI/NLP Engineer,Lead,Gaming,LangChain/OpenAI API,Tokenization | Vector Databases | Semantic Search | Prompt Engineering | LLM Fine-Tuning | RAG Pipelines,Python | Transformers/LLMs | NLP Fundamentals | PyTorch | Prompt/RAG Engineering,10,M.Sc. Data Science,HuggingFace NLP Course,1,3,240500,Freelance,On-Site,ServiceNow,Enterprise (5000+),Tokyo,Japan,2024-01-05,"At ServiceNow (Enterprise (5000+)), our Gaming team is growing fast. We need a NLP Engineer, Gaming Team who thrives with Tokenization, Vector Databases, and Semantic Search. You'll develop NLP models for search, classification, and extraction in a collaborative, fast-paced environment. 10+ years exp · M.Sc. Data Science · Freelance · On-Site."
JOB09403,Senior DBA – PostgreSQL,Database Administrator,Senior,Government,PostgreSQL/pgBackRest,Aurora | DynamoDB | RMAN | Terraform | MariaDB | Partitioning | PITR | Monitoring,PostgreSQL/Oracle | Query Optimization | Backup & Recovery | High Availability | SQL,7,M.Sc. Information Systems,PostgreSQL Associate Certification | IBM Db2 Database Administrator,2,23,148000,Full-Time,Hybrid,Plaid,Enterprise (5000+),Paris,France,2025-05-13,"At Plaid (Enterprise (5000+)), our Government team is growing fast. We need a Senior DBA – PostgreSQL who thrives with Aurora, DynamoDB, and RMAN. You'll optimise query plans and storage efficiency in a collaborative, fast-paced environment. 7+ years exp · M.Sc. Information Systems · Full-Time · Hybrid."
JOB09404,Senior Android Developer,Mobile App Developer,Senior,Telecom,Kotlin/MVVM,Google Play Console | Dart | Kotlin Multiplatform | Push Notifications | Crashlytics | Jetpack Compose,Swift/Kotlin or Flutter | REST APIs | MVVM/Clean Architecture | Unit Testing | CI/CD,9,B.Sc. Computer Science,Google Associate Android Developer | iOS App Development with SwiftUI (Apple) | Kotlin Developer Certification (JetBrains),3,30,169000,Full-Time,Hybrid,Supabase,Mid-size (201–1000),Tel Aviv,Israel,2025-05-14,"Supabase is scaling its Telecom infrastructure and needs a talented Senior Android Developer. Core stack: Google Play Console, Dart, Kotlin Multiplatform. You'll ship features across iOS and Android from a shared codebase, partner cross-functionally, and set technical standards. 9+ yrs exp. B.Sc. Computer Science. Full-Time · Hybrid · Mid-size (201–1000)."
JOB09405,IoT Firmware Engineer (C/RTOS),Embedded Systems Engineer,Senior,Media & Streaming,C/RTOS,Signal Processing | UART/SPI/I2C | RTOS | Low-Power Design | FreeRTOS | Firmware OTA Updates | JTAG Debugging | PCB Bring-Up,C/C++ | RTOS | Microcontrollers | Hardware Interfaces (SPI/I2C/UART) | Debugging Tools (JTAG),9,B.Eng. Electrical Engineering,CompTIA A+,1,4,143000,Full-Time,Remote,Coinbase,Mid-size (201–1000),Melbourne,Australia,2025-04-19,"Shape the future of Media & Streaming at Coinbase. As a IoT Firmware Engineer (C/RTOS) you will develop and optimise firmware for resource-constrained devices with hands-on mastery of Signal Processing and UART/SPI/I2C. We value deep knowledge of RTOS and a pragmatic, ownership-driven mindset. 9 years' experience required. B.Eng. Electrical Engineering preferred. Full-Time | Remote."
JOB09406,Sr. Business Analyst,Business/Systems Analyst,Senior,Media & Streaming,SAP/ERP Analysis,User Stories | Process Mapping | Requirements Gathering | UAT Coordination | Business Process Modeling | KPI Reporting,Requirements Analysis | SQL | Stakeholder Management | Process Mapping | Documentation,7,MBA (IT / Analytics),Certified ScrumMaster | Google Professional Data Analytics Certificate,2,0,146500,Full-Time,Hybrid,GitHub,Mid-size (201–1000),Berlin,Germany,2024-10-03,"GitHub is scaling its Media & Streaming infrastructure and needs a talented Sr. Business Analyst. Core stack: User Stories, Process Mapping, Requirements Gathering. You'll facilitate stakeholder workshops and requirement sign-off, partner cross-functionally, and set technical standards. 7+ yrs exp. MBA (IT / Analytics). Full-Time · Hybrid · Mid-size (201–1000)."
JOB09407,Lead Cloud Architect – Multi-Cloud/Kubernetes,Cloud Solutions Architect,Lead,Travel & Hospitality,Multi-Cloud/Kubernetes,Landing Zones | Cloud Migration | Snowflake | PrivateLink | Well-Architected Framework | API Gateway | Event-Driven Architecture,AWS/Azure/GCP | Terraform | Cloud Security | Architecture Design | Networking,9,B.Sc. Computer Science,Google Professional Cloud Architect | AWS Certified Solutions Architect – Professional,2,5,263000,Contract,Remote,Robinhood,Enterprise (5000+),Melbourne,Australia,2024-08-16,"Robinhood (Enterprise (5000+)) is hiring a Lead Cloud Architect – Multi-Cloud/Kubernetes to join our Travel & Hospitality engineering team. You will design multi-region, highly available architectures using Landing Zones, Cloud Migration, and Snowflake. We expect 9+ years of experience and a degree in B.Sc. Computer Science. Contract · Remote."
JOB09408,Cloud Architect (GCP/Terraform),Cloud Solutions Architect,Mid-Level,Retail,GCP/Terraform,Snowflake | Cloud Migration | CloudFormation | PrivateLink | AWS Control Tower | GCP | ARM Templates | Well-Architected Framework | Event-Driven Architecture,AWS/Azure/GCP | Terraform | Cloud Security | Architecture Design | Networking,4,B.Sc. Computer Science,HashiCorp Vault Associate,1,5,114500,Freelance,Hybrid,Supabase,Startup (1–50),Zurich,Switzerland,2025-05-23,"Supabase (Startup (1–50)) is hiring a Cloud Architect (GCP/Terraform) to join our Retail engineering team. You will design multi-region, highly available architectures using Snowflake, Cloud Migration, and CloudFormation. We expect 4+ years of experience and a degree in B.Sc. Computer Science. Freelance · Hybrid."
JOB09409,Staff Data Scientist – Python,Data Scientist,Lead,SaaS,Python/Scikit-learn,XGBoost | Time Series Forecasting | Power BI | Spark | Bayesian Statistics | Hypothesis Testing | Plotly | A/B Testing,Python | SQL | Machine Learning | Statistics | Feature Engineering,9,M.Sc. Artificial Intelligence,None,0,11,182000,Full-Time,Remote,Databricks,Startup (1–50),Singapore,Singapore,2025-05-20,"Databricks (Startup (1–50)) is hiring a Staff Data Scientist – Python to join our SaaS engineering team. You will communicate insights to executive stakeholders using XGBoost, Time Series Forecasting, and Power BI. We expect 9+ years of experience and a degree in M.Sc. Artificial Intelligence. Full-Time · Remote."
JOB09410,"Junior Software Engineer, HR Tech",Software Engineer,Junior,HR Tech,Java/Spring Boot,Kafka | Unit Testing | Design Patterns | Docker | gRPC | Distributed Systems,Data Structures & Algorithms | System Design | OOP | Git | Debugging,0,Bootcamp + Self-Taught,None,0,25,55000,Full-Time,Hybrid,Salesforce,Large (1001–5000),Mumbai,India,2024-05-04,"Salesforce (Large (1001–5000)) is hiring a Junior Software Engineer, HR Tech to join our HR Tech engineering team. You will own services end-to-end in production using Kafka, Unit Testing, and Design Patterns. We expect 0+ years of experience and a degree in Bootcamp + Self-Taught. Full-Time · Hybrid."
JOB09411,Junior Security Engineer,Cybersecurity Analyst,Junior,FinTech,Tenable/Nessus,Kali Linux | NIST CSF | DLP | Threat Hunting | Carbon Black | ISO 27001 | IBM QRadar | Burp Suite,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,0,Associate Degree in Computer Science,CEH (Certified Ethical Hacker) | OSCP,2,24,64000,Full-Time,Hybrid,N26,Large (1001–5000),Melbourne,Australia,2024-12-20,"Shape the future of FinTech at N26. As a Junior Security Engineer you will design and implement zero-trust and least-privilege controls with hands-on mastery of Kali Linux and NIST CSF. We value deep knowledge of DLP and a pragmatic, ownership-driven mindset. 0 years' experience required. Associate Degree in Computer Science preferred. Full-Time | Hybrid."
JOB09412,API Engineer (NestJS/TypeScript),Backend Developer,Mid-Level,Logistics,NestJS/TypeScript,Temporal | Caching Strategies | Rust | GraphQL | Go | Docker | Microservices | PostgreSQL | REST APIs,Python/Go/Java | PostgreSQL | REST APIs | Microservices | Docker,4,Bootcamp + Self-Taught,HashiCorp Vault Associate,1,4,84000,Full-Time,Remote,Spotify,Enterprise (5000+),Amsterdam,Netherlands,2025-04-06,"At Spotify (Enterprise (5000+)), our Logistics team is growing fast. We need a API Engineer (NestJS/TypeScript) who thrives with Temporal, Caching Strategies, and Rust. You'll ensure backend scalability and security in a collaborative, fast-paced environment. 4+ years exp · Bootcamp + Self-Taught · Full-Time · Remote."
JOB09413,"IoT Firmware Engineer, Aerospace Team",Embedded Systems Engineer,Senior,Aerospace,C/RTOS,PCB Bring-Up | Low-Power Design | Firmware OTA Updates | Signal Processing | RTOS | FreeRTOS | UART/SPI/I2C | JTAG Debugging | Bootloaders,C/C++ | RTOS | Microcontrollers | Hardware Interfaces (SPI/I2C/UART) | Debugging Tools (JTAG),7,B.Eng. Electrical Engineering,FreeRTOS Certification | CompTIA A+,2,2,125000,Full-Time,Hybrid,Twilio,Enterprise (5000+),Boston,USA,2025-02-01,"Twilio (Enterprise (5000+)) is hiring a IoT Firmware Engineer, Aerospace Team to join our Aerospace engineering team. You will develop and optimise firmware for resource-constrained devices using PCB Bring-Up, Low-Power Design, and Firmware OTA Updates. We expect 7+ years of experience and a degree in B.Eng. Electrical Engineering. Full-Time · Hybrid."
JOB09414,"Lead Site Reliability Engineer, Logistics",Site Reliability Engineer (SRE),Lead,Logistics,Kubernetes/Prometheus,Service Mesh | SLOs/SLIs | Autoscaling | Runbooks | Capacity Planning | Load Testing | Chaos Engineering | PagerDuty | Incident Postmortems,Linux | Kubernetes | Monitoring/Observability | Incident Response | Scripting (Python/Go),11,B.Sc. Computer Science,Certified Kubernetes Administrator,1,8,213500,Full-Time,Hybrid,Figma,Large (1001–5000),Singapore,Singapore,2024-09-14,"Shape the future of Logistics at Figma. As a Lead Site Reliability Engineer, Logistics you will lead incident response and blameless postmortems with hands-on mastery of Service Mesh and SLOs/SLIs. We value deep knowledge of Autoscaling and a pragmatic, ownership-driven mindset. 11 years' experience required. B.Sc. Computer Science preferred. Full-Time | Hybrid."
JOB09415,Entry-Level Application Security Engineer – IBM QRadar/Cloud,Cybersecurity Analyst,Junior,Government,IBM QRadar,IBM QRadar | IAM | Threat Hunting | Carbon Black | Zero Trust | Kali Linux | OSINT | Burp Suite | Metasploit,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,0,MBA (IT / Analytics),GIAC GSEC | OSCP,2,0,55000,Full-Time,Remote,Spotify,Large (1001–5000),Zurich,Switzerland,2025-05-20,"Spotify (Large (1001–5000)) is hiring a Entry-Level Application Security Engineer – IBM QRadar/Cloud to join our Government engineering team. You will design and implement zero-trust and least-privilege controls using IBM QRadar, IAM, and Threat Hunting. We expect 0+ years of experience and a degree in MBA (IT / Analytics). Full-Time · Remote."
JOB09416,Senior Platform Engineer – Kubernetes,DevOps Engineer,Senior,Energy,Kubernetes/Helm,GitOps | Grafana | Infrastructure as Code | Chef/Puppet | ArgoCD | Blue-Green Deployments | Service Mesh | Vault | Bash,Linux | CI/CD | Docker/Kubernetes | Terraform | Cloud Platforms (AWS/GCP/Azure),8,Bootcamp + Self-Taught,Certified Kubernetes Administrator | HashiCorp Certified: Terraform Associate,2,4,133000,Contract,Remote,Snowflake,Mid-size (201–1000),London,UK,2024-01-15,"We're looking for a Senior Platform Engineer – Kubernetes at Snowflake to power our Energy platform. Day-to-day, you'll improve system reliability and reduce deployment risk with deep expertise in GitOps and Grafana. You bring 8+ years, strong Infrastructure as Code skills, and a Bootcamp + Self-Taught (or equivalent). Contract | Remote | Mid-size (201–1000)."
JOB09417,LLM Engineer (spaCy/PyTorch),AI/NLP Engineer,Senior,HR Tech,spaCy/PyTorch,Prompt Engineering | Embeddings | Model Evaluation | Tokenization | Transformer Architectures | Vector Databases | Named Entity Recognition,Python | Transformers/LLMs | NLP Fundamentals | PyTorch | Prompt/RAG Engineering,6,M.Sc. Computational Linguistics,Google Professional ML Engineer,1,12,191000,Part-Time,Remote,Cloudflare,Mid-size (201–1000),Manchester,UK,2025-05-28,"Cloudflare is scaling its HR Tech infrastructure and needs a talented LLM Engineer (spaCy/PyTorch). Core stack: Prompt Engineering, Embeddings, Model Evaluation. You'll fine-tune and evaluate large language models, partner cross-functionally, and set technical standards. 6+ yrs exp. M.Sc. Computational Linguistics. Part-Time · Remote · Mid-size (201–1000)."
JOB09418,Web Developer (Svelte/Vite),Frontend Developer,Mid-Level,Real Estate,Svelte/Vite,Svelte | TypeScript | Micro-Frontends | Vue.js | Zustand | Web Performance,React | TypeScript | HTML/CSS | Web Performance | Accessibility,5,Bootcamp + Self-Taught,AWS Certified Developer – Associate,1,7,80500,Full-Time,Remote,MongoDB,Large (1001–5000),Manchester,UK,2025-01-12,"MongoDB (Large (1001–5000)) is hiring a Web Developer (Svelte/Vite) to join our Real Estate engineering team. You will champion frontend architecture, testing, and code review using Svelte, TypeScript, and Micro-Frontends. We expect 5+ years of experience and a degree in Bootcamp + Self-Taught. Full-Time · Remote."
JOB09419,"Web3 Developer, Energy Team",Blockchain Developer,Senior,Energy,Rust/Solana,IPFS | Ethers.js | Security Audits | Gas Optimization | Layer 2 Scaling | Web3.js | Smart Contracts,Solidity | Smart Contract Security | Web3.js/Ethers.js | Consensus Mechanisms | Testing (Hardhat/Truffle),7,B.Eng. Software Engineering,Certified Blockchain Developer (CBD),1,22,191000,Full-Time,Remote,Canva,Startup (1–50),Delhi,India,2024-05-03,"We're looking for a Web3 Developer, Energy Team at Canva to power our Energy platform. Day-to-day, you'll design and audit secure smart contracts with deep expertise in IPFS and Ethers.js. You bring 7+ years, strong Security Audits skills, and a B.Eng. Software Engineering (or equivalent). Full-Time | Remote | Startup (1–50)."
JOB09420,NLP Engineer,AI/NLP Engineer,Mid-Level,Real Estate,LangChain/OpenAI API,Prompt Engineering | Transformer Architectures | LLM Fine-Tuning | Semantic Search | Named Entity Recognition | RAG Pipelines,Python | Transformers/LLMs | NLP Fundamentals | PyTorch | Prompt/RAG Engineering,4,Ph.D. Artificial Intelligence,None,0,29,108000,Part-Time,Hybrid,Uber,Enterprise (5000+),Stockholm,Sweden,2024-08-22,"At Uber (Enterprise (5000+)), our Real Estate team is growing fast. We need a NLP Engineer who thrives with Prompt Engineering, Transformer Architectures, and LLM Fine-Tuning. You'll fine-tune and evaluate large language models in a collaborative, fast-paced environment. 4+ years exp · Ph.D. Artificial Intelligence · Part-Time · Hybrid."
JOB09421,DevOps Engineer (Ansible/GCP),DevOps Engineer,Lead,Telecom,Ansible/GCP,Blue-Green Deployments | Infrastructure as Code | ArgoCD | Chef/Puppet | Service Mesh | Grafana | Vault | Prometheus,Linux | CI/CD | Docker/Kubernetes | Terraform | Cloud Platforms (AWS/GCP/Azure),13,B.Eng. Software Engineering,AWS Certified DevOps Engineer | HashiCorp Certified: Terraform Associate | Certified Kubernetes Administrator | Docker Certified Associate,4,0,238000,Full-Time,Hybrid,Adobe,Small (51–200),Manchester,UK,2025-04-22,"Shape the future of Telecom at Adobe. As a DevOps Engineer (Ansible/GCP) you will improve system reliability and reduce deployment risk with hands-on mastery of Blue-Green Deployments and Infrastructure as Code. We value deep knowledge of ArgoCD and a pragmatic, ownership-driven mindset. 13 years' experience required. B.Eng. Software Engineering preferred. Full-Time | Hybrid."
JOB09422,Interaction Designer (Figma/Design Systems),UI/UX Designer,Lead,Travel & Hospitality,Figma/Design Systems,Journey Mapping | Visual Design | Prototyping | Accessibility (WCAG) | Usability Testing | Information Architecture,Figma | User Research | Wireframing/Prototyping | Design Systems | Usability Testing,12,Bootcamp + Self-Taught,Google UX Design Certificate | Interaction Design Foundation Certificate,2,20,154500,Contract,Remote,Atlassian,Enterprise (5000+),Dublin,Ireland,2025-05-20,"Atlassian is scaling its Travel & Hospitality infrastructure and needs a talented Interaction Designer (Figma/Design Systems). Core stack: Journey Mapping, Visual Design, Prototyping. You'll build and maintain a scalable design system, partner cross-functionally, and set technical standards. 12+ yrs exp. Bootcamp + Self-Taught. Contract · Remote · Enterprise (5000+)."
JOB09423,"AI Engineer, Gaming Team",AI/NLP Engineer,Senior,Gaming,spaCy/PyTorch,Prompt Engineering | Semantic Search | LLM Fine-Tuning | Transformer Architectures | Embeddings | Speech-to-Text | Named Entity Recognition,Python | Transformers/LLMs | NLP Fundamentals | PyTorch | Prompt/RAG Engineering,8,M.Sc. Artificial Intelligence,Deep Learning Specialization (Coursera),1,8,170000,Contract,On-Site,Amazon,Small (51–200),Dublin,Ireland,2024-04-26,"We're looking for a AI Engineer, Gaming Team at Amazon to power our Gaming platform. Day-to-day, you'll build retrieval-augmented generation pipelines with deep expertise in Prompt Engineering and Semantic Search. You bring 8+ years, strong LLM Fine-Tuning skills, and a M.Sc. Artificial Intelligence (or equivalent). Contract | On-Site | Small (51–200)."
JOB09424,"Senior Network Infrastructure Engineer, Retail",Network Engineer,Senior,Retail,Palo Alto/VPN,Load Balancers | SD-WAN | Wireshark | OSPF | BGP | VLANs,TCP/IP | Routing & Switching | Firewalls/VPN | Network Monitoring | Network Security,7,Bootcamp + Self-Taught,None,0,24,128500,Freelance,On-Site,Dropbox,Mid-size (201–1000),Paris,France,2024-02-03,"We're looking for a Senior Network Infrastructure Engineer, Retail at Dropbox to power our Retail platform. Day-to-day, you'll troubleshoot complex network incidents across sites with deep expertise in Load Balancers and SD-WAN. You bring 7+ years, strong Wireshark skills, and a Bootcamp + Self-Taught (or equivalent). Freelance | On-Site | Mid-size (201–1000)."
JOB09425,Principal Network Administrator – Juniper/MPLS,Network Engineer,Principal / Staff,SaaS,Juniper/MPLS,Load Balancers | SD-WAN | Network Automation (Ansible) | OSPF | VPN | BGP | Firewalls | Wireshark,TCP/IP | Routing & Switching | Firewalls/VPN | Network Monitoring | Network Security,18,B.Eng. Electronics & Communication,None,0,15,236500,Full-Time,On-Site,Stripe,Large (1001–5000),Berlin,Germany,2025-05-19,"We're looking for a Principal Network Administrator – Juniper/MPLS at Stripe to power our SaaS platform. Day-to-day, you'll harden network perimeter security and access controls with deep expertise in Load Balancers and SD-WAN. You bring 18+ years, strong Network Automation (Ansible) skills, and a B.Eng. Electronics & Communication (or equivalent). Full-Time | On-Site | Large (1001–5000)."
JOB09426,Server-Side Engineer – Ruby/Rails,Backend Developer,Mid-Level,Media & Streaming,Ruby/Rails,Caching Strategies | Go | Microservices | Temporal | PostgreSQL | Docker | Kotlin | GraphQL,Python/Go/Java | PostgreSQL | REST APIs | Microservices | Docker,3,B.Sc. Computer Science,AWS Certified Developer – Associate | HashiCorp Vault Associate | Redis Certified Developer,3,16,96500,Full-Time,Remote,Stripe,Small (51–200),Munich,Germany,2024-11-07,"Stripe (Small (51–200)) is hiring a Server-Side Engineer – Ruby/Rails to join our Media & Streaming engineering team. You will build resilient microservices and event-driven systems using Caching Strategies, Go, and Microservices. We expect 3+ years of experience and a degree in B.Sc. Computer Science. Full-Time · Remote."
JOB09427,"Mid-Level Full Stack Web Engineer, HealthTech",Full Stack Developer,Mid-Level,HealthTech,Ruby on Rails/Vue.js,Redis | Docker | CI/CD | GraphQL | REST APIs | Serverless | Next.js | Prisma,JavaScript/TypeScript | React or Vue | Node.js | SQL/NoSQL | REST APIs,4,B.Sc. Information Technology,MongoDB Certified Developer,1,26,106500,Full-Time,Remote,Microsoft,Mid-size (201–1000),Sydney,Australia,2024-06-11,"Microsoft is scaling its HealthTech infrastructure and needs a talented Mid-Level Full Stack Web Engineer, HealthTech. Core stack: Redis, Docker, CI/CD. You'll ship full-stack features across the product surface, partner cross-functionally, and set technical standards. 4+ yrs exp. B.Sc. Information Technology. Full-Time · Remote · Mid-size (201–1000)."
JOB09428,Sr. Reliability Engineer – GCP/SRE Toolkit,Site Reliability Engineer (SRE),Senior,Entertainment,GCP/SRE Toolkit,Capacity Planning | Service Mesh | On-Call Response | Runbooks | Incident Postmortems | Observability | Autoscaling | SLOs/SLIs,Linux | Kubernetes | Monitoring/Observability | Incident Response | Scripting (Python/Go),9,B.Eng. Software Engineering,Certified Kubernetes Administrator | HashiCorp Certified: Terraform Associate | AWS Certified DevOps Engineer,3,27,154500,Full-Time,Remote,Dropbox,Mid-size (201–1000),Sydney,Australia,2025-03-09,"Dropbox (Mid-size (201–1000)) is hiring a Sr. Reliability Engineer – GCP/SRE Toolkit to join our Entertainment engineering team. You will lead incident response and blameless postmortems using Capacity Planning, Service Mesh, and On-Call Response. We expect 9+ years of experience and a degree in B.Eng. Software Engineering. Full-Time · Remote."
JOB09429,Full Stack Web Engineer (Ruby on Rails/Vue.js),Full Stack Developer,Senior,Gaming,Ruby on Rails/Vue.js,GraphQL | Docker | Tailwind CSS | REST APIs | CI/CD | WebSockets | Serverless,JavaScript/TypeScript | React or Vue | Node.js | SQL/NoSQL | REST APIs,9,B.Eng. Software Engineering,None,0,17,140500,Full-Time,Hybrid,Adobe,Small (51–200),Seoul,South Korea,2025-01-13,"Adobe (Small (51–200)) is hiring a Full Stack Web Engineer (Ruby on Rails/Vue.js) to join our Gaming engineering team. You will ship full-stack features across the product surface using GraphQL, Docker, and Tailwind CSS. We expect 9+ years of experience and a degree in B.Eng. Software Engineering. Full-Time · Hybrid."
JOB09430,"Sr. Blockchain Developer, SaaS",Blockchain Developer,Senior,SaaS,Hyperledger Fabric/Go,Layer 2 Scaling | Security Audits | Web3.js | Gas Optimization | Solidity | IPFS | Consensus Mechanisms,Solidity | Smart Contract Security | Web3.js/Ethers.js | Consensus Mechanisms | Testing (Hardhat/Truffle),8,Bootcamp + Self-Taught,ConsenSys Blockchain Developer Certification | Solidity Developer Certification,2,10,171500,Part-Time,Hybrid,IBM,Mid-size (201–1000),Delhi,India,2024-08-12,"Shape the future of SaaS at IBM. As a Sr. Blockchain Developer, SaaS you will integrate wallets and on-chain data into dApps with hands-on mastery of Layer 2 Scaling and Security Audits. We value deep knowledge of Web3.js and a pragmatic, ownership-driven mindset. 8 years' experience required. Bootcamp + Self-Taught preferred. Part-Time | Hybrid."
JOB09431,Junior Product Designer – Figma,UI/UX Designer,Junior,Government,Figma/Design Systems,Persona Development | A/B Testing | Visual Design | Journey Mapping | Usability Testing | Design Systems | Prototyping | User Research | Information Architecture,Figma | User Research | Wireframing/Prototyping | Design Systems | Usability Testing,2,B.Sc. Human-Computer Interaction,None,0,15,38000,Contract,Hybrid,Figma,Small (51–200),Austin,USA,2024-06-10,"At Figma (Small (51–200)), our Government team is growing fast. We need a Junior Product Designer – Figma who thrives with Persona Development, A/B Testing, and Visual Design. You'll translate user research into intuitive interfaces in a collaborative, fast-paced environment. 2+ years exp · B.Sc. Human-Computer Interaction · Contract · Hybrid."
